W16-0411	2016	0	-2
S16-1081	2016	110	-2
S15-2045	2015	106	-2
S15-1009	2015	5	-2
P15-5003	2015	3	-2
N15-1146	2015	45	-2
D15-1018	2015	32	-2
W14-3408	2014	0	-2
W14-2603	2014	3	-2
W14-2618	2014	15	-2
W14-2625	2014	-2	0
S14-2010	2014	158	-2
S14-2098	2014	21	-2
E14-1029	2014	3	-2
E14-1040	2014	46	-2
D14-1125	2014	33	-2
C14-1009	2014	-2	1
P13-2022	2013	39	-2
W12-3810	2012	30	-2
W12-3702	2012	8	-2
P12-4004	2012	8	-2
W11-3707	2011	1	-2
W11-0311	2011	21	-2
W10-0731	2010	55	-2
W10-0214	2010	183	-2
C10-1004	2010	-2	1
W09-3210	2009	22	-2
P09-1026	2009	198	-2
N09-1002	2009	20	-2
J09-3003	2009	488	-2
J09-2002	2009	23	-2
D09-1018	2009	68	-2
D09-1020	2009	119	-2
W08-0122	2008	-2	1
banea-etal-2008-bootstrapping	2008	113	-2
ruppenhofer-etal-2008-finding	2008	59	-2
D08-1014	2008	182	-2
C08-1101	2008	63	-2
W07-1530	2007	2	-2
P07-1123	2007	294	-2
2007.sigdial-1.5	2007	57	-2
W06-2915	2006	196	-2
W06-1652	2006	185	-2
W06-0607	2006	-2	0
P06-1134	2006	227	-2
W05-0308	2005	62	-2
H05-2018	2005	358	-2
H05-1044	2005	2259	-2
H05-1116	2005	111	-2
W04-2116	2004	1	-2
W04-0849	2004	5	-2
J04-3002	2004	534	-2
W03-2102	2003	77	-2
W03-1014	2003	743	-2
W03-0404	2003	417	-2
W03-0411	2003	40	-2
N03-4017	2003	16	-2
W02-2034	2002	37	-2
W01-1626	2001	51	-2
C00-1044	2000	521	-2
P99-1032	1999	334	-2
J99-2002	1999	40	-2
W98-1507	1998	27	-2
W98-1126	1998	16	-2
W97-0320	1997	11	-2
W97-0202	1997	3	-2
W97-0214	1997	-1	-2
A97-1056	1997	25	-2
W96-0210	1996	14	-2
P94-1020	1994	-2	1
J94-2004	1994	231	-2
H94-1047	1994	11	-2
W93-0239	1993	-1	-2
J92-3012	1992	-1	-2
P91-1020	1991	13	-2
C90-2069	1990	51	-2
P88-1016	1988	-2	1
