2020.nlpcovid19-2.28	2020	-1	-2
2020.lrec-1.855	2020	0	-2
2020.lrec-1.893	2020	-1	-2
2020.iwltp-1.10	2020	-1	-2
W19-4021	2019	0	-2
L18-1025	2018	3	-2
L18-1206	2018	0	-2
L18-1327	2018	2	-2
W17-0808	2017	2	-2
W16-5202	2016	3	-2
L16-1073	2016	-2	0
W14-5204	2014	10	-2
W14-3005	2014	1	-2
ide-etal-2014-language	2014	32	-2
C14-1054	2014	6	-2
W13-2312	2013	5	-2
W12-3608	2012	1	-2
passonneau-etal-2012-masc	2012	21	-2
de-melo-etal-2012-empirical	2012	9	-2
W10-1806	2010	20	-2
W10-1840	2010	15	-2
P10-2013	2010	54	-2
ide-etal-2010-anc2go	2010	9	-2
passonneau-etal-2010-word	2010	19	-2
cieri-etal-2010-road	2010	5	-2
Y09-2026	2009	1	-2
W09-3004	2009	19	-2
W09-3034	2009	-1	-2
W09-2402	2009	15	-2
ide-etal-2008-masc	2008	34	-2
caselli-etal-2008-bilingual	2008	2	-2
W07-1501	2007	149	-2
W07-1529	2007	1	-2
W06-2716	2006	10	-2
ide-suderman-2006-integrating	2006	21	-2
ide-romary-2006-representing	2006	49	-2
tufis-etal-2004-word	2004	-2	0
ide-woolner-2004-exploiting	2004	7	-2
ide-suderman-2004-american	2004	-2	1
ide-romary-2004-registry	2004	-2	1
C04-1192	2004	58	-2
W03-1901	2003	39	-2
W03-1905	2003	15	-2
W03-0804	2003	-2	1
W02-0808	2002	-2	1
calzolari-etal-2002-towards	2002	-2	1
ide-etal-2002-american	2002	35	-2
ide-romary-2002-standards	2002	50	-2
P01-1040	2001	30	-2
W00-1506	2000	5	-2
P00-1053	2000	20	-2
ide-etal-2000-xces	2000	130	-2
macleod-etal-2000-american	2000	15	-2
erjavec-etal-2000-concede	2000	18	-2
C00-1031	2000	16	-2
W99-0508	1999	16	-2
W99-0106	1999	20	-2
W98-1102	1998	15	-2
P98-1044	1998	82	-2
P98-1050	1998	70	-2
J98-2008	1998	2	-2
J98-1001	1998	669	-2
C98-1044	1998	82	-2
C98-1049	1998	70	-2
C94-1094	1994	2	-2
C94-1097	1994	79	-2
1993.eamt-1.2	1993	26	-2
C92-2089	1992	10	-2
E91-1040	1991	23	-2
C90-2067	1990	145	-2
