2021.latechclfl-1.1	2021	-1	-2
2021.argmining-1.5	2021	-1	-2
2020.lrec-1.611	2020	-1	-2
2020.lrec-1.703	2020	-1	-2
2020.lrec-1.853	2020	-1	-2
2020.law-1.2	2020	-1	-2
2020.cl-1.5	2020	0	-2
W18-5207	2018	-2	0
L18-1051	2018	0	-2
L18-1178	2018	1	-2
C18-1078	2018	1	-2
C18-1191	2018	-2	0
W17-1808	2017	2	-2
W16-5007	2016	1	-2
W16-3207	2016	2	-2
W16-2819	2016	0	-2
S16-1193	2016	3	-2
L16-1187	2016	3	-2
S15-2133	2015	8	-2
S12-1035	2012	69	-2
N12-4006	2012	1	-2
morante-daelemans-2012-conandoyle	2012	18	-2
kestemont-etal-2012-netlog	2012	3	-2
J12-2001	2012	84	-2
D12-1053	2012	25	-2
W11-0141	2011	8	-2
W10-3006	2010	33	-2
W10-1916	2010	0	-2
S10-1008	2010	67	-2
morante-2010-descriptive	2010	22	-2
W09-2417	2009	-2	0
W09-1408	2009	8	-2
W09-1304	2009	102	-2
W09-1203	2009	11	-2
W09-1105	2009	93	-2
R09-1051	2009	2	-2
W08-2128	2008	14	-2
W08-1129	2008	1	-2
morante-2008-semantic	2008	4	-2
D08-1075	2008	-2	1
W07-2449	2007	5	-2
S07-1038	2007	6	-2
S07-1039	2007	8	-2
2007.sigdial-1.49	2007	-1	-2
