2021.repl4nlp-1.13	2021	-1	-2
2021.findings-emnlp.327	2021	-1	-2
2021.dialdoc-1.6	2021	-1	-2
2021.acl-long.163	2021	-1	-2
2021.acl-long.315	2021	-1	-2
2021.acl-demo.36	2021	-1	-2
2020.lrec-1.73	2020	-1	-2
2020.findings-emnlp.298	2020	-1	-2
2020.emnlp-main.226	2020	-1	-2
2020.emnlp-main.587	2020	-1	-2
2020.acl-main.3	2020	1	-2
2020.acl-main.348	2020	0	-2
S19-2021	2019	0	-2
P19-1067	2019	0	-2
N19-1323	2019	3	-2
D19-6109	2019	1	-2
D19-5827	2019	-2	0
D19-1012	2019	1	-2
D19-1129	2019	9	-2
D19-1303	2019	0	-2
W18-6243	2018	2	-2
S18-1039	2018	2	-2
N18-1002	2018	5	-2
D12-1089	2012	35	-2
2012.amta-papers.18	2012	19	-2
P11-1084	2011	17	-2
J11-3011	2011	-1	-2
N09-4002	2009	-2	0
N09-1028	2009	104	-2
D07-1090	2007	476	-2
H05-1027	2005	34	-2
W04-3242	2004	65	-2
W03-1021	2003	-2	1
P02-1025	2002	44	-2
