2021.splurobonlp-1.2	2021	-1	-2
2021.eacl-main.202	2021	-1	-2
2020.signlang-1.24	2020	-1	-2
2020.lrec-1.36	2020	0	-2
W19-8403	2019	-1	-2
W19-1601	2019	1	-2
W18-6511	2018	8	-2
W18-3911	2018	0	-2
W14-4422	2014	4	-2
W14-4336	2014	2	-2
P14-1116	2014	10	-2
hastie-belz-2014-comparative	2014	4	-2
E14-4041	2014	6	-2
E14-1074	2014	-2	0
W13-4026	2013	21	-2
W13-4047	2013	5	-2
W13-4058	2013	3	-2
W13-2115	2013	12	-2
P13-1123	2013	21	-2
W12-1808	2012	4	-2
W12-1509	2012	16	-2
D12-1008	2012	30	-2
W11-2002	2011	-2	1
W11-2017	2011	18	-2
W09-3922	2009	4	-2
C08-3005	2008	-2	0
W07-0312	2007	2	-2
W03-0706	2003	3	-2
P02-1049	2002	17	-2
hastie-etal-2002-automatic	2002	13	-2
