2021.blackboxnlp-1.2	2021	-1	-2
2020.iwpt-1.3	2020	-1	-2
2020.coling-main.450	2020	-1	-2
W19-6202	2019	-1	-2
K19-2001	2019	4	-2
J18-3004	2018	0	-2
W17-6312	2017	1	-2
L16-1630	2016	7	-2
J16-4009	2016	12	-2
S15-2153	2015	-1	-2
Q15-1040	2015	6	-2
J15-2002	2015	8	-2
S14-2008	2014	71	-2
S14-2068	2014	-2	0
Q14-1032	2014	5	-2
W13-4917	2013	-2	1
Q13-1022	2013	6	-2
J13-2004	2013	25	-2
W12-4613	2012	11	-2
W12-4616	2012	0	-2
J12-3006	2012	4	-2
W11-2902	2011	23	-2
P11-1068	2011	52	-2
P10-1055	2010	-2	0
N10-1035	2010	31	-2
W09-3811	2009	38	-2
N09-1061	2009	28	-2
E09-1053	2009	11	-2
E09-1055	2009	43	-2
P07-1021	2007	26	-2
W06-1517	2006	8	-2
P06-2066	2006	66	-2
W04-3320	2004	-1	-2
C04-1026	2004	32	-2
