2021.wat-1.2	2021	-1	-2
2021.bea-1.10	2021	-1	-2
2021.argmining-1.2	2021	-1	-2
2020.lrec-1.445	2020	-1	-2
2020.lrec-1.854	2020	-1	-2
2020.lrec-1.876	2020	-1	-2
2020.coling-main.396	2020	-1	-2
W19-4436	2019	0	-2
D19-5212	2019	0	-2
Y18-1066	2018	0	-2
Y18-1089	2018	-2	0
L18-1434	2018	0	-2
C18-1040	2018	0	-2
W17-5103	2017	-2	0
W17-5008	2017	2	-2
W17-2410	2017	6	-2
tokunaga-etal-2017-eye	2017	-2	0
I17-2049	2017	3	-2
W16-5401	2016	0	-2
L16-1697	2016	0	-2
C16-1269	2016	1	-2
N15-1031	2015	6	-2
iida-tokunaga-2014-building	2014	1	-2
W13-4303	2013	3	-2
W13-2326	2013	1	-2
W13-2118	2013	0	-2
W13-0508	2013	0	-2
W12-1633	2012	12	-2
tokunaga-etal-2012-rex	2012	12	-2
fujii-etal-2012-effects	2012	1	-2
C12-2048	2012	-2	0
I11-1010	2011	14	-2
W10-4214	2010	3	-2
W10-3206	2010	2	-2
P10-1128	2010	11	-2
kaplan-etal-2010-annotation	2010	7	-2
W09-3611	2009	38	-2
W09-3421	2009	4	-2
W09-0618	2009	6	-2
W09-0634	2009	-2	0
J09-4003	2009	-1	-2
tokunaga-etal-2008-adapting	2008	6	-2
I08-1052	2008	9	-2
C08-2029	2008	3	-2
2007.tmi-papers.12	2007	-1	-2
W06-1411	2006	14	-2
P06-2052	2006	6	-2
P06-2106	2006	18	-2
noguchi-etal-2006-new	2006	1	-2
E06-1023	2006	3	-2
I05-4002	2005	4	-2
I05-2019	2005	6	-2
yoshida-etal-2004-retrieving	2004	2	-2
tokunaga-etal-2004-classification	2004	-2	0
C04-1096	2004	6	-2
W03-1611	2003	4	-2
W03-1107	2003	25	-2
tokunaga-etal-2002-constructing	2002	2	-2
baldwin-etal-2002-enhanced	2002	2	-2
C02-1059	2002	5	-2
S01-1013	2001	-2	0
2001.mtsummit-papers.28	2001	1	-2
shirai-etal-2000-semi	2000	0	-2
E99-1013	1999	25	-2
1999.mtsummit-1.80	1999	-1	-2
W98-1510	1998	7	-2
W98-0704	1998	104	-2
J98-4002	1998	95	-2
W97-0803	1997	16	-2
W97-0807	1997	5	-2
J97-4006	1997	0	-2
1997.iwpt-1.16	1997	-1	-2
W96-0105	1996	4	-2
C96-1012	1996	7	-2
C94-2139	1994	22	-2
A94-1027	1994	43	-2
C88-2136	1988	3	-2
