C16-2027	2016	0	-2
D14-1071	2014	-2	1
W13-3617	2013	3	-2
W12-4103	2012	2	-2
W12-2029	2012	2	-2
P12-2057	2012	-2	0
C12-3038	2012	0	-2
C12-2060	2012	0	-2
2011.mtsummit-papers.21	2011	-1	-2
C10-2071	2010	3	-2
C10-1054	2010	18	-2
W09-3524	2009	15	-2
W09-1415	2009	5	-2
P09-2008	2009	0	-2
P09-2059	2009	17	-2
P09-2081	2009	28	-2
P09-1118	2009	3	-2
W08-2133	2008	0	-2
D08-1043	2008	-2	1
P06-4008	2006	-2	0
W05-0632	2005	12	-2
I05-2034	2005	7	-2
I05-2041	2005	1	-2
I05-1057	2005	21	-2
I05-1080	2005	2	-2
W04-2419	2004	25	-2
W04-2420	2004	10	-2
W04-1214	2004	14	-2
W04-0854	2004	5	-2
W04-0507	2004	38	-2
P04-3010	2004	4	-2
W03-3013	2003	1	-2
W03-3022	2003	0	-2
W03-1305	2003	84	-2
W03-1105	2003	23	-2
P03-1038	2003	7	-2
P03-1060	2003	6	-2
W02-1208	2002	11	-2
S01-1036	2001	4	-2
P00-1034	2000	10	-2
P00-1048	2000	11	-2
C00-2165	2000	1	-2
C00-1070	2000	28	-2
W99-0615	1999	8	-2
O97-1004	1997	6	-2
O97-1020	1997	0	-2
P90-1007	1990	3	-2
